rank.['player', 'country', 'goals']
3348.['Jean-Claude Iranzi', 'Rwanda', 1]
3349.['Djihad Bizimana', 'Rwanda', 1]
3350.['Abdul Rwatubyaye', 'Rwanda', 1]
3351.['Olivier Niyonzima', 'Rwanda', 1]
3352.['Artem Dzyuba', 'Russia', 24]
3353.['Aleksandr Kerzhakov', 'Russia', 21]
3354.['Vladimir Beschastnykh', 'Russia', 18]
3355.['Roman Pavlyuchenko', 'Russia', 16]
3356.['Oleg Blokhin', 'Russia', 14]
3357.['Oleh Protasov', 'Russia', 13]
3358.['Andrey Arshavin', 'Russia', 13]
3359.['Valentin Kozmich Ivanov', 'Russia', 11]
3360.['Viktor Ponedelnik', 'Russia', 10]
3361.['Valery Karpin', 'Russia', 10]
3362.['Denis Cheryshev', 'Russia', 10]
3363.['Igor Kolyvanov', 'Russia', 9]
3364.['Dmitri Sychev', 'Russia', 9]
3365.['Igor Chislenko', 'Russia', 8]
3366.['Anatoliy Byshovets', 'Russia', 8]
3367.['Viktor Kolotov', 'Russia', 8]
3368.['Igor Belanov', 'Russia', 8]
3369.['Alan Dzagoev', 'Russia', 8]
3370.['Aleksandr Kokorin', 'Russia', 8]
3371.['Slava Metreveli', 'Russia', 7]
3372.['Aleksandr Mostovoi', 'Russia', 7]
3373.['Sergei Kiriakov', 'Russia', 7]
3374.['Sergei Ignashevich', 'Russia', 7]
3375.['Anatoli Ilyin', 'Russia', 6]
3376.['Eduard Malofeyev', 'Russia', 6]
3377.['Anatoliy Banishevskiy', 'Russia', 6]
3378.['Ramaz Shengelia', 'Russia', 6]
3379.['Hennadiy Lytovchenko', 'Russia', 6]
3380.['Oleksiy Mykhaylychenko', 'Russia', 6]
3381.['Igor Dobrovolski', 'Russia', 6]
3382.['Dmitri Radchenko', 'Russia', 6]
3383.['Oleg Salenko', 'Russia', 6]
3384.['Viktor Onopko', 'Russia', 6]
3385.['Yegor Titov', 'Russia', 6]
3386.['Dmitri Bulykin', 'Russia', 6]
3387.['Fyodor Smolov', 'Russia', 6]
3388.['Nikita Simonyan', 'Russia', 5]
3389.['Anatoli Banişevski', 'Russia', 5]
3390.['Sergey Andreyev', 'Russia', 5]
3391.['Yuri Gavrilov', 'Russia', 5]
3392.['Oleksandr Zavarov', 'Russia', 5]
3393.['Andrei Kanchelskis', 'Russia', 5]
3394.['Sergei Yuran', 'Russia', 5]
3395.['Vasili Kulkov', 'Russia', 5]
3396.['Andrei Karyaka', 'Russia', 5]
3397.['Roman Shirokov', 'Russia', 5]
3398.['Eduard Streltsov', 'Russia', 4]
3399.['Valery Voronin', 'Russia', 4]
3400.['Yozhef Sabo', 'Russia', 4]
3401.['Valeriy Porkujan', 'Russia', 4]
3402.['Anatoliy Demyanenko', 'Russia', 4]
3403.['Sergei Aleinikov', 'Russia', 4]
3404.['Igor Shalimov', 'Russia', 4]
3405.['Yuriy Nikiforov', 'Russia', 4]
3406.['Dmitri Alenichev', 'Russia', 4]
3407.['Pavel Pogrebnyak', 'Russia', 4]
3408.['Vasili Berezutski', 'Russia', 4]
3409.['Diniyar Bilyaletdinov', 'Russia', 4]
3410.['Konstantin Zyryanov', 'Russia', 4]
3411.['Denis Glushakov', 'Russia', 4]
3412.['Mário Fernandes', 'Russia', 4]
3413.['Valentin Ivanov', 'Russia', 3]
3414.['Mikheil Meskhi', 'Russia', 3]
3415.['Vladimir Muntyan', 'Russia', 3]
3416.['Kakhi Asatiani', 'Russia', 3]
3417.['Gennady Yevryuzhikhin', 'Russia', 3]
3418.['Vladimir Fedotov', 'Russia', 3]
3419.['Anatoliy Konkov', 'Russia', 3]
3420.['Khoren Oganesian', 'Russia', 3]
3421.['Fyodor Cherenkov', 'Russia', 3]
3422.['Georgi Kondratiev', 'Russia', 3]
3423.['Vasyl Rats', 'Russia', 3]
3424.['Theodoros Zagorakis', 'Russia', 3]
3425.['Ilya Tsymbalar', 'Russia', 3]
3426.['Marinos Ouzounidis', 'Russia', 3]
3427.['Sergei Semak', 'Russia', 3]
3428.['Dmitri Kirichenko', 'Russia', 3]
3429.['Viktor Fayzulin', 'Russia', 3]
3430.['Aleksandr Samedov', 'Russia', 3]
3431.['Aleksandr Golovin', 'Russia', 3]
3432.['Aleksandr Yerokhin', 'Russia', 3]
3433.['Yuriy Voynov', 'Russia', 2]
3434.['Igor Netto', 'Russia', 2]
3435.['Anatoli Isayev', 'Russia', 2]
3436.['Valentin Bubukin', 'Russia', 2]
3437.['Gennadi Gusarov', 'Russia', 2]
3438.['Aleksei Mamykin', 'Russia', 2]
3439.['Galimzyan Khusainov', 'Russia', 2]
3440.['Vladimir Barkaya', 'Russia', 2]
3441.['Murtaz Khurtsilava', 'Russia', 2]
3442.['Givi Nodia', 'Russia', 2]
3443.['Vitaliy Khmelnytskyi', 'Russia', 2]
3444.['Vitaliy Shevchenko', 'Russia', 2]
3445.['Volodymyr Onyshchenko', 'Russia', 2]
3446.['Vladimir Onishchenko', 'Russia', 2]
3447.['Leonid Buryak', 'Russia', 2]
3448.['David Kipiani', 'Russia', 2]
3449.['Yuri Chesnokov', 'Russia', 2]
3450.['Volodymyr Bezsonov', 'Russia', 2]
3451.['Aleksandre Chivadze', 'Russia', 2]
3452.['Sergei Pavlovich Baltacha', 'Russia', 2]
3453.['Sergey Rodionov', 'Russia', 2]
3454.['Roman Wójcicki', 'Russia', 2]
3455.['Valery Kechinov', 'Russia', 2]
3456.['Igor Simutenkov', 'Russia', 2]
3457.['Aleksandr Panov', 'Russia', 2]
3458.['Dmitri Khokhlov', 'Russia', 2]
3459.['Marat Izmailov', 'Russia', 2]
3460.['Dmitri Loskov', 'Russia', 2]
3461.['Vladimir Bystrov', 'Russia', 2]
3462.['Igor Semshov', 'Russia', 2]
3463.['Fyodor Kudryashov', 'Russia', 2]
3464.['Aleksei Ionov', 'Russia', 2]
3465.['Magomed Ozdoyev', 'Russia', 2]
3466.['Georgi Dzhikiya', 'Russia', 2]
3467.['Aleksei Miranchuk', 'Russia', 2]
3468.['Boris Tatushin', 'Russia', 1]
3469.['Genrich Fedosov', 'Russia', 1]
3470.['Aleksandr Ivanov', 'Russia', 1]
3471.['Boris Kazakov', 'Russia', 1]
3472.['Graham Williams', 'Russia', 1]
3473.['Valery Maslov', 'Russia', 1]
3474.['Volodymyr Muntyan', 'Russia', 1]
3475.['Eduard Kozynkevych', 'Russia', 1]
3476.['Vladimir Veremeyev', 'Russia', 1]
3477.['Aleksandr Khapsalis', 'Russia', 1]
3478.['Vitaly Daraselia', 'Russia', 1]
3479.['Andriy Bal', 'Russia', 1]
3480.['Nikolay Larionov', 'Russia', 1]
3481.['Sergey Gotsmanov', 'Russia', 1]
3482.['Pavlo Yakovenko', 'Russia', 1]
3483.['Ivan Yaremchuk', 'Russia', 1]
3484.['László Dajka', 'Russia', 1]
3485.['Tengiz Sulakvelidze', 'Russia', 1]
3486.['Vagiz Khidiyatullin', 'Russia', 1]
3487.['Viktor Pasulko', 'Russia', 1]
3488.['Andrei Zygmantovich', 'Russia', 1]
3489.['Oleh Kuznetsov', 'Russia', 1]
3490.['Igor Korneev', 'Russia', 1]
3491.['Andrei Piatnitski', 'Russia', 1]
3492.['Aleksandr Borodiuk', 'Russia', 1]
3493.['Nikolai Pisarev', 'Russia', 1]
3494.['Mukhsin Mukhamadiev', 'Russia', 1]
3495.['Dmitri Cheryshev', 'Russia', 1]
3496.['Omari Tetradze', 'Russia', 1]
3497.['Andrey Tikhonov', 'Russia', 1]
3498.['Sergey Grishin', 'Russia', 1]
3499.['Vladislav Radimov', 'Russia', 1]
3500.['Alexei Kosolapov', 'Russia', 1]
3501.['Fabio Cannavaro', 'Russia', 1]
3502.['Yevgeni Varlamov', 'Russia', 1]
3503.['Igor Yanovsky', 'Russia', 1]
3504.['Maksim Buznikin', 'Russia', 1]
3505.['Aleksandr Shirko', 'Russia', 1]
3506.['Phil Babb', 'Russia', 1]
3507.['Vadim Evseev', 'Russia', 1]
3508.['Dmitri Torbinski', 'Russia', 1]
3509.['Petri Pasanen', 'Russia', 1]
3510.['Veli Lampi', 'Russia', 1]
3511.['Dmitri Kombarov', 'Russia', 1]
3512.['Oleg Kuzmin', 'Russia', 1]
3513.['Michael Boxall', 'Russia', 1]
3514.['Yury Gazinsky', 'Russia', 1]
3515.['Abzal Beisebekov', 'Russia', 1]
3516.['Anton Miranchuk', 'Russia', 1]
3517."[""Stephen O'Donnell"", 'Russia', 1]"
3518.['Daler Kuzyayev', 'Russia', 1]
3519.['Sergei Petrov', 'Russia', 1]
3520.['Nikolay Komlichenko', 'Russia', 1]
3521.['Aleksandr Sobolev', 'Russia', 1]
3522.['Rifat Zhemaletdinov', 'Russia', 1]
3523.['Zelimkhan Bakayev', 'Russia', 1]
3524.['Igor Diveyev', 'Russia', 1]
3525.['Andrei Mostovoy', 'Russia', 1]
3526.['Aleksei Sutormin', 'Russia', 1]
3527.['Anton Zabolotny', 'Russia', 1]
3528.['Gheorghe Hagi', 'Romania', 27]
3529.['Adrian Mutu', 'Romania', 24]
3530.['Florin Răducioiu', 'Romania', 21]
3531.['Ciprian Marica', 'Romania', 17]
3532.['Viorel Moldovan', 'Romania', 16]
3533.['Gheorghe Popescu', 'Romania', 13]
3534.['Dorinel Munteanu', 'Romania', 13]
3535.['Florea Dumitrache', 'Romania', 12]
3536.['Dudu Georgescu', 'Romania', 9]
3537.['Adrian Ilie', 'Romania', 9]
3538.['Ionel Ganea', 'Romania', 9]
3539.['Bogdan Stancu', 'Romania', 9]
3540.['Claudiu Keșerü', 'Romania', 9]
3541.['Rodion Cămătaru', 'Romania', 8]
3542.['Gavril Balint', 'Romania', 8]
3543.['Dan Petrescu', 'Romania', 8]
3544.['Ilie Dumitrescu', 'Romania', 8]
3545.['Cosmin Contra', 'Romania', 8]
3546.['Anghel Iordănescu', 'Romania', 7]
3547.['Marius Lăcătuș', 'Romania', 7]
3548.['Nicolae Dobrin', 'Romania', 6]
3549.['László Bölöni', 'Romania', 6]
3550.['Dorin Mateuț', 'Romania', 6]
3551.['Ștefan Dobay', 'Romania', 5]
3552.['Constantin Frățilă', 'Romania', 5]
3553.['Mircea Lucescu', 'Romania', 5]
3554.['Emerich Dembrovschi', 'Romania', 5]
3555.['Marius Niculae', 'Romania', 5]
3556.['Daniel Pancu', 'Romania', 5]
3557.['Gabriel Torje', 'Romania', 5]
3558.['George Pușcaș', 'Romania', 5]
3559.['Zoltan Crişan', 'Romania', 4]
3560.['Ioan Lupescu', 'Romania', 4]
3561.['Florentin Petre', 'Romania', 4]
3562.['Gheorghe Bucur', 'Romania', 4]
3563.['Nicolae Dică', 'Romania', 4]
3564.['Alexandru Maxim', 'Romania', 4]
3565.['Constantin Budescu', 'Romania', 4]
3566.['Alexandru Ene', 'Romania', 3]
3567.['Mircea Dridea', 'Romania', 3]
3568.['Emil Dumitriu', 'Romania', 3]
3569.['Alexandru Neagu', 'Romania', 3]
3570.['Marcel Răducanu', 'Romania', 3]
3571.['Ștefan Iovan', 'Romania', 3]
3572.['Ioan Sabău', 'Romania', 3]
3573.['Constantin Gâlcă', 'Romania', 3]
3574.['Gheorghe Craioveanu', 'Romania', 3]
3575.['Laurenţiu Roşu', 'Romania', 3]
3576.['Dorin Goian', 'Romania', 3]
3577.['Alexandru Chipciu', 'Romania', 3]
3578.['Dennis Man', 'Romania', 3]
3579.['Alexandru Mitriță', 'Romania', 3]
3580.['József Pecsovszky', 'Romania', 2]
3581.['Nicolae Tătaru', 'Romania', 2]
3582.['Gheorghe Constantin', 'Romania', 2]
3583.['Nicolae Georgescu', 'Romania', 2]
3584.['Viorel Mateianu', 'Romania', 2]
3585.['Ion Ionescu', 'Romania', 2]
3586.['Radu Nunweiller', 'Romania', 2]
3587.['Nicolae Lupescu', 'Romania', 2]
3588.['Ion Dumitru', 'Romania', 2]
3589.['Dumitru Marcu', 'Romania', 2]
3590.['Mircea Sandu', 'Romania', 2]
3591.['Ştefan Sameş', 'Romania', 2]
3592.['Michael Klein', 'Romania', 2]
3593.['Ion Geolgău', 'Romania', 2]
3594.['Marcel Coraș', 'Romania', 2]
3595.['Victor Pițurcă', 'Romania', 2]
3596.['Cristian Chivu', 'Romania', 2]
3597.['Florin Cernat', 'Romania', 2]
3598.['Nicolae Mitea', 'Romania', 2]
3599.['Gabriel Tamaş', 'Romania', 2]
3600.['Daniel Niculae', 'Romania', 2]
3601.['Cristian Tănase', 'Romania', 2]
3602.['Costin Lazăr', 'Romania', 2]
3603.['Paul Papp', 'Romania', 2]
3604.['Adrian Popa', 'Romania', 2]
3605.['Nicolae Stanciu', 'Romania', 2]
3606.['Ciprian Deac', 'Romania', 2]
3607.['Ianis Hagi', 'Romania', 2]
3608.['Alexandru Cicâldău', 'Romania', 2]
3609.['Adalbert Deşu', 'Romania', 1]
3610.['Constantin Stanciu', 'Romania', 1]
3611.['Miklós Kovács', 'Romania', 1]
3612.['Grațian Sepi', 'Romania', 1]
3613.['Sándor Schwartz', 'Romania', 1]
3614.['Silviu Bindea', 'Romania', 1]
3615.['Iuliu Barátky', 'Romania', 1]
3616.['Gavril Serfözö', 'Romania', 1]
3617.['Valeriu Călinoiu', 'Romania', 1]
3618.['Titus Ozon', 'Romania', 1]
3619.['Iosif Petschovsky', 'Romania', 1]
3620.['Cornel Cacoveanu', 'Romania', 1]
3621.['Nicolae Oaidă', 'Romania', 1]
3622.['Constantin Dinulescu', 'Romania', 1]
3623.['Cicerone Manolache', 'Romania', 1]
3624.['Carol Creiniceanu', 'Romania', 1]
3625.['Sorin Avram', 'Romania', 1]
3626.['Dan Coe', 'Romania', 1]
3627.['Ion Pârcălab', 'Romania', 1]
3628.['Alexandru Badea', 'Romania', 1]
3629.['Florea Martinovici', 'Romania', 1]
3630.['Flavius Domide', 'Romania', 1]
3631.['Bruno Michaud', 'Romania', 1]
3632.['Lajos Sătmăreanu', 'Romania', 1]
3633.['Teodor Țarălungă', 'Romania', 1]
3634.['Nicolae Pantea', 'Romania', 1]
3635.['Cornel Dinu', 'Romania', 1]
3636.['Gregorio Benito', 'Romania', 1]
3637.['Iosif Vigu', 'Romania', 1]
3638.['Ionel Augustin', 'Romania', 1]
3639.['Gheorghe Mulţescu', 'Romania', 1]
3640.['Aurel Ţicleanu', 'Romania', 1]
3641.['Ilie Balaci', 'Romania', 1]
3642.['Florea Văetuș', 'Romania', 1]
3643.['Ioan Andone', 'Romania', 1]
3644.['Adrian Bumbescu', 'Romania', 1]
3645.['Nicolae Ungureanu', 'Romania', 1]
3646.['Pavel Badea', 'Romania', 1]
3647.['Ivan Matteoni', 'Romania', 1]
3648.['Adrian Popescu', 'Romania', 1]
3649.['Constantin Pană', 'Romania', 1]
3650.['Ovidiu Hanganu', 'Romania', 1]
3651.['Miodrag Belodedici', 'Romania', 1]
3652.['Daniel Prodan', 'Romania', 1]
3653.['Józef Wandzik', 'Romania', 1]
3654.['Anton Doboş', 'Romania', 1]
3655.['Constantin Barbu', 'Romania', 1]
3656.['Cătălin Munteanu', 'Romania', 1]
3657.['Modestus Haas', 'Romania', 1]
3658.['Ion Vlădoiu', 'Romania', 1]
3659.['Liviu Ciobotariu', 'Romania', 1]
3660.['Mirel Rădoi', 'Romania', 1]
3661.['Tiberiu Ghioane', 'Romania', 1]
3662.['Florin Bratu', 'Romania', 1]
3663.['Ovidiu Petre', 'Romania', 1]
3664.['Bănel Nicoliţă', 'Romania', 1]
3665.['Răzvan Cociş', 'Romania', 1]
3666.['Julien Escudé', 'Romania', 1]
3667.['Iulian Apostol', 'Romania', 1]
3668.['Ionuţ Mazilu', 'Romania', 1]
3669.['Ianis Zicu', 'Romania', 1]
3670.['Srdjan Luchin', 'Romania', 1]
3671.['Valerică Găman', 'Romania', 1]
3672.['Gheorghe Grozav', 'Romania', 1]
3673.['Mihai Pintilii', 'Romania', 1]
3674.['Raul Rusescu', 'Romania', 1]
3675.['Ovidiu Hoban', 'Romania', 1]
3676.['Răzvan Marin', 'Romania', 1]
3677.['Florin Andone', 'Romania', 1]
3678.['Florin Tănase', 'Romania', 1]
3679.['Valentin Mihăilă', 'Romania', 1]
3680.['Alin Toșca', 'Romania', 1]
3681.['Cristian Manea', 'Romania', 1]
3682.['Nicușor Bancu', 'Romania', 1]
3683.['Robbie Keane', 'Republic of Ireland', 44]
3684.['John Aldridge', 'Republic of Ireland', 17]
3685.['Frank Stapleton', 'Republic of Ireland', 15]
3686.['Niall Quinn', 'Republic of Ireland', 14]
3687.['Tony Cascarino', 'Republic of Ireland', 13]
3688.['Don Givens', 'Republic of Ireland', 12]
3689.['Jonathan Walters', 'Republic of Ireland', 10]
3690.['Roy Keane', 'Republic of Ireland', 9]
3691.['Kevin Doyle', 'Republic of Ireland', 9]
3692.['Gerry Daly', 'Republic of Ireland', 8]
3693.['Paul McGrath', 'Republic of Ireland', 7]
3694.['Ian Harte', 'Republic of Ireland', 7]
3695.['Kevin Kilbane', 'Republic of Ireland', 7]
3696.['Noel Cantwell', 'Republic of Ireland', 6]
3697.['Tony Grealish', 'Republic of Ireland', 6]
3698.['Ray Houghton', 'Republic of Ireland', 6]
3699.['Richard Dunne', 'Republic of Ireland', 6]
3700.['James McClean', 'Republic of Ireland', 6]
3701.['Paddy Moore', 'Republic of Ireland', 5]
3702.['Liam Brady', 'Republic of Ireland', 5]
3703.['Mark Lawrenson', 'Republic of Ireland', 5]
3704.['David Connolly', 'Republic of Ireland', 5]
3705.['Shane Long', 'Republic of Ireland', 5]
3706.['Shane Duffy', 'Republic of Ireland', 5]
3707.['Mick Martin', 'Republic of Ireland', 4]
3708.['Michael Robinson', 'Republic of Ireland', 4]
3709.['Kevin Sheedy', 'Republic of Ireland', 4]
3710.['Andy Townsend', 'Republic of Ireland', 4]
3711.['Steve Staunton', 'Republic of Ireland', 4]
3712.['Gary Breen', 'Republic of Ireland', 4]
3713.['Matt Holland', 'Republic of Ireland', 4]
3714.['Clinton Morrison', 'Republic of Ireland', 4]
3715.['Stephen Ireland', 'Republic of Ireland', 4]
3716.['Aiden McGeady', 'Republic of Ireland', 4]
3717.['Robbie Brady', 'Republic of Ireland', 4]
3718.['Con Martin', 'Republic of Ireland', 3]
3719.['Dermot Curtis', 'Republic of Ireland', 3]
3720.['Liam Tuohy', 'Republic of Ireland', 3]
3721.['Amby Fogarty', 'Republic of Ireland', 3]
3722.['Andy McEvoy', 'Republic of Ireland', 3]
3723.['Ray Treacy', 'Republic of Ireland', 3]
3724.['Ronnie Whelan', 'Republic of Ireland', 3]
3725.['John Sheridan', 'Republic of Ireland', 3]
3726.['Jason McAteer', 'Republic of Ireland', 3]
3727.['Damien Duff', 'Republic of Ireland', 3]
3728.['Gary Doherty', 'Republic of Ireland', 3]
3729.['Sean St Ledger', 'Republic of Ireland', 3]
3730."[""John O'Shea"", 'Republic of Ireland', 3]"
3731.['Daryl Murphy', 'Republic of Ireland', 3]
3732.['Callum Robinson', 'Republic of Ireland', 3]
3733.['Jimmy Dunne', 'Republic of Ireland', 2]
3734.['Davy Walsh', 'Republic of Ireland', 2]
3735.['Johnny Gavin', 'Republic of Ireland', 2]
3736.['Reg Ryan', 'Republic of Ireland', 2]
3737.['Arthur Fitzsimons', 'Republic of Ireland', 2]
3738.['George Cummins', 'Republic of Ireland', 2]
3739.['Eamonn Rogers', 'Republic of Ireland', 2]
3740.['Terry Conroy', 'Republic of Ireland', 2]
3741.['Paul McGee', 'Republic of Ireland', 2]
3742.['Gary Waddock', 'Republic of Ireland', 2]
3743.['Mickey Walsh', 'Republic of Ireland', 2]
3744.['Kevin Moran', 'Republic of Ireland', 2]
3745.['John Byrne', 'Republic of Ireland', 2]
3746.['Alan McLoughlin', 'Republic of Ireland', 2]
3747.['Tommy Coyne', 'Republic of Ireland', 2]
3748.['Mark Kennedy', 'Republic of Ireland', 2]
3749.['Denis Irwin', 'Republic of Ireland', 2]
3750.['Mark Kinsella', 'Republic of Ireland', 2]
3751.['Ludovic Magnin', 'Republic of Ireland', 2]
3752.['Adrian Aliaj', 'Republic of Ireland', 2]
3753.['Andy Reid', 'Republic of Ireland', 2]
3754.['Glenn Whelan', 'Republic of Ireland', 2]
3755.['Wes Hoolahan', 'Republic of Ireland', 2]
3756.['Jeff Hendrick', 'Republic of Ireland', 2]
3757.['Chiedozie Ogbene', 'Republic of Ireland', 2]
3758.['Johnny Squires', 'Republic of Ireland', 1]
3759.['Matty Geoghegan', 'Republic of Ireland', 1]
3760."[""Kevin O'Flanagan"", 'Republic of Ireland', 1]"
3761.['Harry Duggan', 'Republic of Ireland', 1]
3762.['Peter Farrell', 'Republic of Ireland', 1]
3763."[""Frank O'Farrell"", 'Republic of Ireland', 1]"
3764.['Tommy Eglington', 'Republic of Ireland', 1]
3765.['Alf Ringstead', 'Republic of Ireland', 1]
3766.['Joe Haverty', 'Republic of Ireland', 1]
3767.['Johnny Giles', 'Republic of Ireland', 1]
3768.['José Ángel Iribar', 'Republic of Ireland', 1]
3769."[""Frank O'Neill"", 'Republic of Ireland', 1]"
3770."[""Turlough O'Connor"", 'Republic of Ireland', 1]"
3771.['Tommy Carroll', 'Republic of Ireland', 1]
3772.['Jimmy Conway', 'Republic of Ireland', 1]
3773.['Eoin Hand', 'Republic of Ireland', 1]
3774.['Chris Hughton', 'Republic of Ireland', 1]
3775.['Philippe Mahut', 'Republic of Ireland', 1]
3776.['Ashley Grimes', 'Republic of Ireland', 1]
3777."[""Kevin O'Callaghan"", 'Republic of Ireland', 1]"
3778.['Tony Galvin', 'Republic of Ireland', 1]
3779."[""David O'Leary"", 'Republic of Ireland', 1]"
3780.['Alan Kernaghan', 'Republic of Ireland', 1]
3781.['Vítor Baía', 'Republic of Ireland', 1]
3782."[""Keith O'Neill"", 'Republic of Ireland', 1]"
3783.['David Kelly', 'Republic of Ireland', 1]
3784.['Gary Kelly', 'Republic of Ireland', 1]
3785.['Stephen Elliott', 'Republic of Ireland', 1]
3786.['Steve Finnan', 'Republic of Ireland', 1]
3787.['Keith Fahey', 'Republic of Ireland', 1]
3788.['Valeri Aleksanyan', 'Republic of Ireland', 1]
3789.['Keith Andrews', 'Republic of Ireland', 1]
3790.['Stephen Ward', 'Republic of Ireland', 1]
3791.['Andy Keogh', 'Republic of Ireland', 1]
3792.['Marc Wilson', 'Republic of Ireland', 1]
3793.['Pól Jóhannus Justinussen', 'Republic of Ireland', 1]
3794."[""Darren O'Dea"", 'Republic of Ireland', 1]"
3795.['Jordan Perez', 'Republic of Ireland', 1]
3796.['Cyrus Christie', 'Republic of Ireland', 1]
3797.['Séamus Coleman', 'Republic of Ireland', 1]
3798.['Conor Hourihane', 'Republic of Ireland', 1]
3799.['Joseph Chipolina', 'Republic of Ireland', 1]
3800.['David McGoldrick', 'Republic of Ireland', 1]
3801.['Matt Doherty', 'Republic of Ireland', 1]
3802.['Alan Browne', 'Republic of Ireland', 1]
3803.['John Egan', 'Republic of Ireland', 1]
3804.['Almoez Ali', 'Qatar', 20]
3805.['Mohammed Salem Al-Enazi', 'Qatar', 16]
3806.['Sebastián Soria', 'Qatar', 14]
3807.['Hassan Al-Haydos', 'Qatar', 14]
3808.['Mansour Muftah', 'Qatar', 12]
3809.['Mubarak Mustafa', 'Qatar', 11]
3810.['Akram Afif', 'Qatar', 10]
3811.['Khalfan Ibrahim', 'Qatar', 9]
3812.['Mahmoud Soufi', 'Qatar', 8]
3813.['Khalil Al-Malki', 'Qatar', 7]
3814.['Boualem Khoukhi', 'Qatar', 7]
3815.['Abdulaziz Hatem', 'Qatar', 7]
3816.['Mahmoud Yaseen Al-Soufi', 'Qatar', 6]
3817.['Mohammed Muntari', 'Qatar', 6]
3818.['Yusef Ahmed', 'Qatar', 5]
3819.['Khalid Salman', 'Qatar', 4]
3820.['Dahi Al Naemi', 'Qatar', 4]
3821.['Waleed Hamzah', 'Qatar', 4]
3822.['Fábio César Montezine', 'Qatar', 4]
3823.['Mohammed Kasola', 'Qatar', 4]
3824.['Mohammed Musa', 'Qatar', 4]
3825.['Ali Assadalla', 'Qatar', 4]
3826.['Adel Khamis', 'Qatar', 3]
3827.['Fahad Al Kuwari', 'Qatar', 3]
3828.['Zamel Al Kuwari', 'Qatar', 3]
3829.['Sayed Ali Bechir', 'Qatar', 3]
3830.['Karim Boudiaf', 'Qatar', 3]
3831.['Abdelkarim Hassan', 'Qatar', 3]
3832.['Abdul Jaloof', 'Qatar', 2]
3833.['Abdulnasser Al-Obaidly', 'Qatar', 2]
3834.['Jassem Al-Tamimi', 'Qatar', 2]
3835.['Feng Ji-zhi', 'Qatar', 2]
3836.['Meshal Mubarak', 'Qatar', 2]
3837.['Ahmad Khalifa Hashim', 'Qatar', 2]
3838.['Waleed Jassem', 'Qatar', 2]
3839.['Magid Mohamed', 'Qatar', 2]
3840.['Wesam Rizik', 'Qatar', 2]
3841.['Saad Al-Shammari', 'Qatar', 2]
3842.['Bilal Mohammed', 'Qatar', 2]
3843.['Seyd Bechir', 'Qatar', 2]
3844.['Mohamed El-Sayed', 'Qatar', 2]
3845.['Mohammed Razak', 'Qatar', 2]
3846.['Bassam Al-Rawi', 'Qatar', 2]
3847.['Yusuf Abdurisag', 'Qatar', 2]
3848.['Hassan Myuter Saied Al Suwaidi', 'Qatar', 1]
3849.['Anbar Bashir Abubakr', 'Qatar', 1]
3850.['Ali Zaid', 'Qatar', 1]
3851.['Ahmed Issa Al-Mohannadi', 'Qatar', 1]
3852.['Mohammed Khalifa Al-Ammari', 'Qatar', 1]
3853.['Ali Mohammed Al-Saadah', 'Qatar', 1]
3854.['Adel Malulla', 'Qatar', 1]
3855.['Muhsin Musabah', 'Qatar', 1]
3856.['Jumah Salem Joher', 'Qatar', 1]
3857.['Saleh Eid Al-Mehaizaa', 'Qatar', 1]
3858.['Adel Mubarak Khamis', 'Qatar', 1]
3859.['Mansour Sulaiti', 'Qatar', 1]
3860.['Khalifa Al-Sulaiti', 'Qatar', 1]
3861.['Yousef Khalaf', 'Qatar', 1]
3862.['Sultan Bakhit Al-Kuwari', 'Qatar', 1]
3863.['Rayed Al-Boloushi', 'Qatar', 1]
3864.['Adel Khamis Al Noobi', 'Qatar', 1]
3865.['Waleed Bakhit Maayof', 'Qatar', 1]
3866.['Nasir Khamees', 'Qatar', 1]
3867.['Zamel Essa Al-Kuwari', 'Qatar', 1]
3868.['Mohammed Gholam', 'Qatar', 1]
3869.['Abdul-Aziz Hassan', 'Qatar', 1]
3870.['Nasser Kamil Mubarak', 'Qatar', 1]
3871.['Meshal Abdullah', 'Qatar', 1]
3872.['Mohammed Salem Al-Mal', 'Qatar', 1]
3873.['Nayef Mubarak Al Khater', 'Qatar', 1]
3874.['Majdi Siddiq', 'Qatar', 1]
3875.['Talal Al-Bloushi', 'Qatar', 1]
3876.['Ali Afif', 'Qatar', 1]
3877.['Abdulaziz Al Sulaiti', 'Qatar', 1]
3878.['Abdulgadir Ilyas Bakur', 'Qatar', 1]
3879.['Ahmed Abdul Maqsoud', 'Qatar', 1]
3880.['Ismaeel Mohammad', 'Qatar', 1]
3881.['Hamid Ismail', 'Qatar', 1]
3882.['Juan Rodrigo Rojas', 'Qatar', 1]
3883.['Homam Ahmed', 'Qatar', 1]
3884.['Tameem Al-Abdullah', 'Qatar', 1]
3885.['Hazem Shehata', 'Qatar', 1]
